,Country,Confirmed,Deaths
2020-11-25,Chile,471216.0,14006.0
2020-11-26,Chile,471514.0,14013.0
2020-11-27,Chile,471807.0,14020.0
2020-11-28,Chile,472093.0,14027.0
2020-11-29,Chile,472373.0,14034.0
2020-11-30,Chile,472647.0,14041.0
2020-12-01,Chile,472915.0,14048.0
2020-12-02,Chile,473177.0,14054.0
2020-12-03,Chile,473434.0,14060.0
2020-12-04,Chile,473686.0,14066.0
2020-12-05,Chile,473932.0,14072.0
2020-12-06,Chile,474173.0,14078.0
2020-12-07,Chile,474409.0,14084.0
2020-12-08,Chile,474639.0,14089.0
2020-12-09,Chile,474865.0,14095.0
2020-12-10,Chile,475086.0,14100.0
2020-12-11,Chile,475302.0,14105.0
2020-11-11,Cameroon,21693.0,429.0
2020-11-12,Cameroon,21703.0,429.0
2020-11-13,Cameroon,21712.0,429.0
2020-11-14,Cameroon,21720.0,429.0
2020-11-15,Cameroon,21729.0,429.0
2020-11-16,Cameroon,21737.0,429.0
2020-11-17,Cameroon,21745.0,429.0
2020-11-18,Cameroon,21753.0,429.0
2020-11-19,Cameroon,21761.0,429.0
2020-11-20,Cameroon,21768.0,429.0
2020-11-21,Cameroon,21776.0,429.0
2020-11-22,Cameroon,21783.0,429.0
2020-11-23,Cameroon,21790.0,429.0
2020-11-24,Cameroon,21797.0,429.0
2020-11-25,Cameroon,21803.0,429.0
2020-11-26,Cameroon,21810.0,429.0
2020-11-27,Cameroon,21816.0,429.0
2020-11-28,Cameroon,21822.0,429.0
2020-11-29,Cameroon,21828.0,429.0
2020-11-30,Cameroon,21834.0,429.0
2020-12-01,Cameroon,21839.0,429.0
2020-12-02,Cameroon,21845.0,430.0
2020-12-03,Cameroon,21850.0,430.0
2020-12-04,Cameroon,21855.0,430.0
2020-12-05,Cameroon,21861.0,430.0
2020-12-06,Cameroon,21866.0,430.0
2020-12-07,Cameroon,21870.0,430.0
2020-12-08,Cameroon,21875.0,430.0
2020-12-09,Cameroon,21880.0,430.0
2020-12-10,Cameroon,21884.0,430.0
2020-11-11,China,86962.0,4715.0
2020-11-12,China,86962.0,4715.0
2020-11-13,China,86962.0,4715.0
2020-11-14,China,86962.0,4715.0
2020-11-15,China,86962.0,4715.0
2020-11-16,China,86962.0,4715.0
2020-11-17,China,86962.0,4715.0
2020-11-18,China,86962.0,4715.0
2020-11-19,China,86962.0,4715.0
2020-11-20,China,86962.0,4715.0
2020-11-21,China,86962.0,4715.0
2020-11-22,China,86962.0,4715.0
2020-11-23,China,86962.0,4715.0
2020-11-24,China,86962.0,4715.0
2020-11-25,China,86962.0,4715.0
2020-11-26,China,86962.0,4715.0
2020-11-27,China,86962.0,4715.0
2020-11-28,China,86962.0,4715.0
2020-11-29,China,86962.0,4715.0
2020-11-30,China,86962.0,4715.0
2020-12-01,China,86962.0,4715.0
2020-12-02,China,86962.0,4715.0
2020-12-03,China,86962.0,4715.0
2020-12-04,China,86962.0,4715.0
2020-12-05,China,86962.0,4715.0
2020-12-06,China,86962.0,4715.0
2020-12-07,China,86962.0,4715.0
2020-12-08,China,86962.0,4715.0
2020-12-09,China,86962.0,4715.0
2020-12-10,China,86962.0,4715.0
2020-11-11,Colombia,1149751.0,36119.0
2020-11-12,Colombia,1154621.0,36232.0
2020-11-13,Colombia,1159426.0,36344.0
2020-11-14,Colombia,1164167.0,36453.0
2020-11-15,Colombia,1168845.0,36561.0
2020-11-16,Colombia,1173460.0,36667.0
2020-11-17,Colombia,1178012.0,36771.0
2020-11-18,Colombia,1182503.0,36874.0
2020-11-19,Colombia,1186933.0,36974.0
2020-11-20,Colombia,1191302.0,37074.0
2020-11-21,Colombia,1195610.0,37171.0
2020-11-22,Colombia,1199860.0,37267.0
2020-11-23,Colombia,1204050.0,37362.0
2020-11-24,Colombia,1208182.0,37455.0
2020-11-25,Colombia,1212256.0,37546.0
2020-11-26,Colombia,1216272.0,37636.0
2020-11-27,Colombia,1220232.0,37724.0
2020-11-28,Colombia,1224136.0,37811.0
2020-11-29,Colombia,1227984.0,37896.0
2020-11-30,Colombia,1231777.0,37980.0
2020-12-01,Colombia,1235516.0,38062.0
2020-12-02,Colombia,1239201.0,38143.0
2020-12-03,Colombia,1242833.0,38223.0
2020-12-04,Colombia,1246412.0,38301.0
2020-12-05,Colombia,1249939.0,38378.0
2020-12-06,Colombia,1253415.0,38454.0
2020-12-07,Colombia,1256840.0,38529.0
2020-12-08,Colombia,1260214.0,38602.0
2020-12-09,Colombia,1263539.0,38674.0
2020-12-10,Colombia,1266815.0,38744.0
2020-11-11,Costa Rica,121725.0,1550.0
2020-11-12,Costa Rica,122697.0,1564.0
2020-11-13,Costa Rica,123661.0,1577.0
2020-11-14,Costa Rica,124619.0,1591.0
2020-11-15,Costa Rica,125571.0,1604.0
2020-11-16,Costa Rica,126515.0,1617.0
2020-11-17,Costa Rica,127452.0,1631.0
2020-11-18,Costa Rica,128383.0,1644.0
2020-11-19,Costa Rica,129306.0,1657.0
2020-11-20,Costa Rica,130223.0,1669.0
2020-11-21,Costa Rica,131132.0,1682.0
2020-11-22,Costa Rica,132034.0,1695.0
2020-11-23,Costa Rica,132930.0,1707.0
2020-11-24,Costa Rica,133817.0,1720.0
2020-11-25,Costa Rica,134698.0,1732.0
2020-11-26,Costa Rica,135571.0,1744.0
2020-11-27,Costa Rica,136437.0,1756.0
2020-11-28,Costa Rica,137296.0,1768.0
2020-11-29,Costa Rica,138148.0,1780.0
2020-11-30,Costa Rica,138992.0,1792.0
2020-12-01,Costa Rica,139829.0,1803.0
2020-12-02,Costa Rica,140658.0,1815.0
2020-12-03,Costa Rica,141480.0,1826.0
2020-12-04,Costa Rica,142295.0,1837.0
2020-12-05,Costa Rica,143102.0,1848.0
2020-12-06,Costa Rica,143902.0,1859.0
2020-12-07,Costa Rica,144695.0,1870.0
2020-12-08,Costa Rica,145480.0,1881.0
2020-12-09,Costa Rica,146258.0,1892.0
2020-12-10,Costa Rica,147029.0,1902.0
2020-11-11,Cuba,7681.0,127.0
2020-11-12,Cuba,7747.0,127.0
2020-11-13,Cuba,7812.0,127.0
2020-11-14,Cuba,7879.0,127.0
2020-11-15,Cuba,7946.0,128.0
2020-11-16,Cuba,8013.0,128.0
2020-11-17,Cuba,8081.0,128.0
2020-11-18,Cuba,8149.0,128.0
2020-11-19,Cuba,8218.0,128.0
2020-11-20,Cuba,8287.0,129.0
2020-11-21,Cuba,8358.0,129.0
2020-11-22,Cuba,8428.0,129.0
2020-11-23,Cuba,8499.0,129.0
2020-11-24,Cuba,8571.0,129.0
2020-11-25,Cuba,8643.0,130.0
2020-11-26,Cuba,8716.0,130.0
2020-11-27,Cuba,8789.0,130.0
2020-11-28,Cuba,8863.0,130.0
2020-11-29,Cuba,8937.0,130.0
2020-11-30,Cuba,9013.0,131.0
2020-12-01,Cuba,9088.0,131.0
2020-12-02,Cuba,9164.0,131.0
2020-12-03,Cuba,9241.0,131.0
2020-12-04,Cuba,9319.0,131.0
2020-12-05,Cuba,9397.0,132.0
2020-12-06,Cuba,9475.0,132.0
2020-12-07,Cuba,9554.0,132.0
2020-12-08,Cuba,9634.0,132.0
2020-12-09,Cuba,9715.0,132.0
2020-12-10,Cuba,9796.0,133.0
2020-11-11,Cape Verde,9913.0,110.0
2020-11-12,Cape Verde,10014.0,111.0
2020-11-13,Cape Verde,10115.0,113.0
2020-11-14,Cape Verde,10216.0,114.0
2020-11-15,Cape Verde,10318.0,115.0
2020-11-16,Cape Verde,10421.0,117.0
2020-11-17,Cape Verde,10523.0,118.0
2020-11-18,Cape Verde,10627.0,120.0
2020-11-19,Cape Verde,10731.0,121.0
2020-11-20,Cape Verde,10835.0,122.0
2020-11-21,Cape Verde,10940.0,124.0
2020-11-22,Cape Verde,11045.0,125.0
2020-11-23,Cape Verde,11150.0,127.0
2020-11-24,Cape Verde,11256.0,128.0
2020-11-25,Cape Verde,11363.0,130.0
2020-11-26,Cape Verde,11469.0,131.0
2020-11-27,Cape Verde,11577.0,133.0
2020-11-28,Cape Verde,11684.0,135.0
2020-11-29,Cape Verde,11792.0,136.0
2020-11-30,Cape Verde,11901.0,138.0
2020-12-01,Cape Verde,12010.0,139.0
2020-12-02,Cape Verde,12119.0,141.0
2020-12-03,Cape Verde,12228.0,143.0
2020-12-04,Cape Verde,12338.0,144.0
2020-12-05,Cape Verde,12449.0,146.0
2020-12-06,Cape Verde,12560.0,148.0
2020-12-07,Cape Verde,12671.0,149.0
2020-12-08,Cape Verde,12782.0,151.0
2020-12-09,Cape Verde,12894.0,153.0
2020-12-10,Cape Verde,13006.0,155.0
2020-11-11,Cyprus,4457.0,26.0
2020-11-12,Cyprus,4514.0,26.0
2020-11-13,Cyprus,4572.0,27.0
2020-11-14,Cyprus,4630.0,27.0
2020-11-15,Cyprus,4689.0,27.0
2020-11-16,Cyprus,4749.0,27.0
2020-11-17,Cyprus,4810.0,27.0
2020-11-18,Cyprus,4871.0,27.0
2020-11-19,Cyprus,4933.0,27.0
2020-11-20,Cyprus,4995.0,27.0
2020-11-21,Cyprus,5059.0,27.0
2020-11-22,Cyprus,5123.0,27.0
2020-11-23,Cyprus,5188.0,27.0
2020-11-24,Cyprus,5254.0,27.0
2020-11-25,Cyprus,5320.0,27.0
2020-11-26,Cyprus,5387.0,28.0
2020-11-27,Cyprus,5455.0,28.0
2020-11-28,Cyprus,5524.0,28.0
2020-11-29,Cyprus,5594.0,28.0
2020-11-30,Cyprus,5664.0,28.0
2020-12-01,Cyprus,5735.0,28.0
2020-12-02,Cyprus,5807.0,28.0
2020-12-03,Cyprus,5880.0,28.0
2020-12-04,Cyprus,5954.0,28.0
2020-12-05,Cyprus,6029.0,28.0
2020-12-06,Cyprus,6104.0,28.0
2020-12-07,Cyprus,6180.0,28.0
2020-12-08,Cyprus,6258.0,28.0
2020-12-09,Cyprus,6336.0,29.0
2020-12-10,Cyprus,6415.0,29.0
2020-11-11,Czech Republic,495891.0,5904.0
2020-11-12,Czech Republic,515061.0,6178.0
2020-11-13,Czech Republic,534887.0,6463.0
2020-11-14,Czech Republic,555385.0,6760.0
2020-11-15,Czech Republic,576577.0,7070.0
2020-11-16,Czech Republic,598481.0,7394.0
2020-11-17,Czech Republic,621119.0,7730.0
2020-11-18,Czech Republic,644510.0,8081.0
2020-11-19,Czech Republic,668677.0,8447.0
2020-11-20,Czech Republic,693641.0,8827.0
2020-11-21,Czech Republic,719424.0,9224.0
2020-11-22,Czech Republic,746049.0,9637.0
2020-11-23,Czech Republic,773539.0,10066.0
2020-11-24,Czech Republic,801918.0,10514.0
2020-11-25,Czech Republic,831211.0,10980.0
2020-11-26,Czech Republic,861441.0,11464.0
2020-11-27,Czech Republic,892635.0,11968.0
2020-11-28,Czech Republic,924817.0,12493.0
2020-11-29,Czech Republic,958015.0,13039.0
2020-11-30,Czech Republic,992255.0,13606.0
2020-12-01,Czech Republic,1027564.0,14196.0
2020-12-02,Czech Republic,1063971.0,14810.0
2020-12-03,Czech Republic,1101504.0,15448.0
2020-12-04,Czech Republic,1140191.0,16111.0
2020-12-05,Czech Republic,1180064.0,16800.0
2020-12-06,Czech Republic,1221152.0,17516.0
2020-12-07,Czech Republic,1263485.0,18260.0
2020-12-08,Czech Republic,1307096.0,19033.0
2020-12-09,Czech Republic,1352015.0,19836.0
2020-12-10,Czech Republic,1398277.0,20670.0
2020-11-11,Germany,493480.0,9490.0
2020-11-12,Germany,497024.0,9490.0
2020-11-13,Germany,500590.0,9490.0
2020-11-14,Germany,504178.0,9490.0
2020-11-15,Germany,507789.0,9490.0
2020-11-16,Germany,511424.0,9490.0
2020-11-17,Germany,515081.0,9490.0
2020-11-18,Germany,518761.0,9490.0
2020-11-19,Germany,522465.0,9490.0
2020-11-20,Germany,526192.0,9490.0
2020-11-21,Germany,529943.0,9490.0
2020-11-22,Germany,533718.0,9490.0
2020-11-23,Germany,537516.0,9490.0
2020-11-24,Germany,541338.0,9490.0
2020-11-25,Germany,545184.0,9490.0
2020-11-26,Germany,549055.0,9490.0
2020-11-27,Germany,552949.0,9490.0
2020-11-28,Germany,556868.0,9490.0
2020-11-29,Germany,560812.0,9490.0
2020-11-30,Germany,564781.0,9490.0
2020-12-01,Germany,568774.0,9490.0
2020-12-02,Germany,572792.0,9490.0
2020-12-03,Germany,576835.0,9490.0
2020-12-04,Germany,580904.0,9490.0
2020-12-05,Germany,584998.0,9490.0
2020-12-06,Germany,589118.0,9490.0
2020-12-07,Germany,593263.0,9490.0
2020-12-08,Germany,597434.0,9490.0
2020-12-09,Germany,601630.0,9490.0
2020-12-10,Germany,605853.0,9490.0
2020-11-11,Djibouti,5438.0,61.0
2020-11-12,Djibouti,5438.0,61.0
2020-11-13,Djibouti,5438.0,61.0
2020-11-14,Djibouti,5438.0,61.0
2020-11-15,Djibouti,5438.0,61.0
2020-11-16,Djibouti,5438.0,61.0
2020-11-17,Djibouti,5438.0,61.0
2020-11-18,Djibouti,5438.0,61.0
2020-11-19,Djibouti,5438.0,61.0
2020-11-20,Djibouti,5439.0,61.0
2020-11-21,Djibouti,5439.0,61.0
2020-11-22,Djibouti,5439.0,61.0
2020-11-23,Djibouti,5439.0,61.0
2020-11-24,Djibouti,5439.0,61.0
2020-11-25,Djibouti,5439.0,61.0
2020-11-26,Djibouti,5439.0,61.0
2020-11-27,Djibouti,5439.0,61.0
2020-11-28,Djibouti,5439.0,61.0
2020-11-29,Djibouti,5439.0,61.0
2020-11-30,Djibouti,5439.0,61.0
2020-12-01,Djibouti,5439.0,61.0
2020-12-02,Djibouti,5439.0,61.0
2020-12-03,Djibouti,5439.0,61.0
2020-12-04,Djibouti,5439.0,61.0
2020-12-05,Djibouti,5439.0,61.0
2020-12-06,Djibouti,5439.0,61.0
2020-12-07,Djibouti,5439.0,61.0
2020-12-08,Djibouti,5439.0,61.0
2020-12-09,Djibouti,5439.0,61.0
2020-12-10,Djibouti,5439.0,61.0
2020-11-11,Denmark,47760.0,643.0
2020-11-12,Denmark,48258.0,643.0
2020-11-13,Denmark,48760.0,643.0
2020-11-14,Denmark,49267.0,643.0
2020-11-15,Denmark,49779.0,643.0
2020-11-16,Denmark,50295.0,643.0
2020-11-17,Denmark,50817.0,643.0
2020-11-18,Denmark,51343.0,643.0
2020-11-19,Denmark,51874.0,643.0
2020-11-20,Denmark,52411.0,643.0
